"cust_id","mg_acc","cust_age","cust_gender","cust_income","cust_cr_score"
6162805,648703,20,"male",37600,788
9327445,648703,55,"male",95100,797
2316225,4154,60,"male",52100,717
5782540,4154,53,"female",20200,800
4075627,4154,72,"female",22700,642
1230346,4154,71,"female",52500,638
8552558,419085,51,"male",47800,692
433667,419085,47,"female",142800,642
7844593,689993,47,"male",108000,764
8157760,689993,44,"female",89500,754
3185772,505489,52,"male",68200,691
2263384,11091,36,"male",45500,766
5150035,11091,28,"female",33800,533
8710936,11091,46,"male",37400,638
8581920,221423,37,"female",66300,731
5877325,221423,30,"female",47700,820
1177391,464627,36,"male",80800,732
3521624,753973,50,"male",56700,829
2758543,753973,45,"female",84200,749
8147930,634693,51,"male",87900,874
6299191,39147,32,"male",68500,785
3289467,860355,57,"male",42600,693
972168,860355,51,"female",55300,685
6996852,153501,45,"male",98300,862
9443812,153501,38,"female",107300,722
6423179,462677,49,"female",54800,587
571313,462677,46,"male",66800,743
1055895,122549,45,"male",44200,653
6531051,122549,35,"female",60100,600
5367019,562046,59,"female",85300,702
1651465,954347,39,"male",85000,841
3021532,954347,35,"female",99700,878
9600650,623909,36,"male",99900,617
6596420,931278,41,"male",77700,680
2761795,473783,54,"male",84200,623
6380607,198100,35,"male",90100,788
4280937,876858,41,"male",69100,761
281331,876858,40,"female",69600,843
3406243,694330,54,"male",89800,772
6556429,466631,36,"male",40000,857
8066347,466631,31,"female",40900,645
1358334,466631,50,"male",28000,601
1462963,503660,28,"female",54600,580
5854582,503660,27,"male",58100,635
6511470,659109,45,"male",60700,895
4968478,659109,35,"female",116000,767
6853537,128929,55,"male",41600,810
3745626,128929,45,"female",61800,723
8031216,114642,46,"male",80200,653
4239855,114642,40,"male",83400,769
1588973,942558,49,"female",66900,637
6910181,942558,43,"female",45100,638
3003542,702462,52,"male",84100,890
3643484,702462,49,"male",66400,771
7992318,87418,48,"male",119700,691
5508798,639190,47,"male",47600,865
6401730,639190,39,"female",43500,748
3168940,639190,57,"male",29400,663
3719634,313009,29,"male",91000,616
6962318,99010,44,"female",76100,567
2374881,240941,42,"male",78700,689
2223089,121189,37,"male",77500,697
4453937,308084,36,"male",72200,749
3093846,776750,46,"female",95700,655
3844519,899718,38,"male",69600,780
6823529,899718,30,"female",104400,707
321404,69535,44,"male",73300,841
5047482,69535,38,"female",111700,504
9594265,645292,34,"male",97100,741
3171774,49692,34,"male",61000,558
2756859,491150,39,"male",82100,612
6779822,173301,53,"male",49200,799
9627205,173301,45,"female",103400,608
952470,167149,46,"male",54100,850
5043445,348704,37,"male",60800,694
558228,348704,27,"female",50500,617
3581710,943274,64,"female",62000,683
5319777,943274,62,"female",170100,671
6501282,530,47,"male",60800,886
5225183,530,38,"female",51200,595
3566952,979347,39,"female",99600,790
7484629,512472,32,"male",64700,694
8724204,496896,47,"male",82700,550
4136699,429761,37,"male",69500,863
2270566,820597,46,"male",52300,842
7357587,820597,44,"female",43100,877
3976872,820597,58,"female",17600,557
800188,927056,48,"female",94200,342
2478611,453911,48,"male",100400,875
38781,453911,38,"female",116400,625
6879705,641303,61,"male",75200,784
1756131,641303,59,"female",65100,707
1060613,291218,42,"male",61000,453
741996,291218,38,"female",153800,766
4232027,310579,51,"male",89200,692
4028038,991956,37,"female",73000,675
6154344,526656,36,"female",79500,853
3593115,812668,40,"female",49500,734
2752073,812668,39,"female",97800,614
2285611,474589,40,"male",40000,727
7628032,474589,37,"female",20600,732
5131752,474589,54,"female",20200,645
5740893,474589,53,"female",22900,730
6589760,536446,58,"male",79900,655
2160601,636282,51,"male",98600,629
2742769,636282,44,"female",79400,658
5690414,186093,35,"male",43000,884
7927106,186093,29,"female",41600,666
4368186,910188,35,"male",48400,882
905790,910188,26,"female",49800,622
178324,509642,36,"female",89500,814
7824395,209146,34,"male",44600,514
8278618,209146,30,"male",58000,833
1787533,535883,49,"male",76200,879
2354000,535883,41,"female",63200,680
7923076,151115,61,"male",138500,748
669205,531180,34,"female",78000,630
6920519,942489,47,"male",73900,369
46766,304432,43,"male",47300,623
3429311,304432,34,"female",59200,648
5987375,216600,54,"male",71400,778
9117125,216600,48,"female",56000,649
1707309,903256,31,"male",43100,841
8150895,903256,30,"female",62600,550
3547481,107247,51,"male",56400,808
1553670,568581,41,"male",68800,737
1459896,69338,37,"male",56400,475
1859478,321060,30,"male",52900,755
81374,765059,46,"male",98600,703
1500418,313519,42,"male",50500,728
436893,313519,38,"female",140700,617
940105,633916,40,"male",56900,884
7974000,633916,32,"female",63000,502
8371379,682808,51,"male",44900,647
5433012,682808,50,"female",65600,640
3836890,797228,38,"male",73900,644
9686450,498099,39,"male",58100,767
365642,817476,31,"male",45500,625
7476463,817476,29,"female",59300,683
2802869,800929,51,"female",55700,665
5668213,800929,45,"male",37300,803
5536116,800929,61,"female",43800,766
4746833,853606,31,"male",62900,748
9719770,987990,40,"male",85000,691
8457292,256598,35,"male",78500,565
9929957,561928,43,"female",101400,665
4063070,4969,46,"female",118500,541
1877247,618622,47,"male",71500,621
8847139,618622,43,"female",49900,693
3407853,186770,46,"male",98400,744
3195036,973261,26,"female",74700,582
2662026,738426,31,"female",67800,643
782974,738426,23,"male",51400,740
5495956,503777,39,"male",96900,870
9450975,564835,58,"male",58200,765
4805296,564835,53,"female",42100,798
7436896,444540,48,"male",58800,722
6998442,444540,44,"female",40000,527
6246898,356762,31,"male",154200,854
6258802,45467,46,"female",217500,847
1626663,538233,34,"male",57200,714
8266437,799411,48,"male",91900,845
5997476,921081,52,"male",62200,808
6848727,921081,43,"female",140600,712
7165963,307956,44,"male",58600,816
5665262,307956,39,"female",130400,701
1677386,562266,26,"male",63700,585
7136651,755869,36,"male",93600,723
1411074,954326,45,"female",46100,607
252798,954326,42,"female",40000,431
9826756,315138,55,"male",49500,886
1108917,315138,50,"female",156700,597
8401458,216683,56,"male",61800,755
9650679,216683,48,"female",57000,830
1165853,868779,34,"male",60100,826
6878224,291201,27,"male",76600,519
1548647,692936,62,"male",84900,651
4150915,841927,48,"male",61300,881
7663113,370110,26,"male",120700,769
1401953,306918,36,"male",67000,807
7843935,732729,31,"female",63200,651
336586,978049,48,"female",104000,647
2927853,510810,58,"male",48600,760
3583016,510810,56,"female",96800,758
6787570,467905,50,"male",65700,577
2380692,145650,46,"male",52000,674
8881481,145650,39,"female",60000,687
7173023,366767,61,"female",52600,621
6730440,366767,53,"female",79200,790
5178834,180726,30,"female",92200,706
7598996,33390,59,"male",40000,598
3361569,33390,58,"male",61200,653
9867611,359494,44,"male",71100,649
6980258,359494,40,"female",155300,761
340784,415406,52,"female",54800,757
748617,415406,51,"female",46900,739
9024420,106333,37,"male",50700,692
8159266,106333,36,"female",54400,504
2337445,852171,30,"male",62200,654
4805330,807383,50,"male",62400,803
8963183,807383,49,"female",75400,821
8797346,898338,54,"male",123000,718
1497384,349274,47,"male",63400,693
6109003,268803,38,"male",40200,677
9952551,268803,36,"female",80000,664
8063894,565228,52,"male",60400,760
3682609,565228,45,"female",47400,467
5130134,243326,47,"male",52100,752
4609795,243326,43,"female",88000,666
1267010,199915,29,"male",70100,602
8070822,632773,35,"male",53000,541
6003161,798062,31,"male",46700,894
2081107,798062,22,"female",39800,593
4950310,798062,42,"male",24400,742
5431567,607401,48,"male",85700,728
3348984,189543,37,"male",40400,838
1685606,189543,30,"female",151400,631
6649738,839362,40,"female",53600,775
3573650,839362,34,"female",87600,684
1341365,321637,29,"male",48300,869
179122,321637,23,"female",42300,662
4791520,101911,30,"male",68200,701
6127472,373915,42,"male",65100,757
7616542,373915,37,"female",113100,611
906440,651345,42,"male",97900,760
3332950,506758,48,"male",121400,821
4763755,45981,36,"male",62700,822
7440832,663008,51,"male",83700,656
5505883,70180,53,"male",110200,738
4652761,143282,46,"male",61200,597
2105568,779734,52,"male",55500,745
837974,779734,45,"male",126400,839
3428476,565042,27,"male",89800,638
1305427,795636,33,"female",68600,680
2134312,599402,45,"female",64900,675
6703938,13699,34,"male",57200,696
9471505,577262,48,"male",81600,852
5941936,104673,38,"male",49300,779
8466420,104673,34,"female",34000,741
7073923,760322,44,"male",65700,808
9771496,760322,35,"female",49100,715
1364678,837013,48,"male",59300,840
139696,837013,39,"female",43700,656
3007149,926754,56,"male",46400,631
3276792,926754,54,"female",33700,501
4265343,288420,42,"male",79500,810
2024150,288420,35,"female",123000,807
3790367,794571,29,"male",50100,762
5079672,483379,30,"male",71100,706
9249020,623510,51,"male",48100,878
9986368,623510,45,"female",80900,800
5736872,626726,44,"male",148800,780
5312067,815887,49,"female",70900,464
2363166,815887,41,"female",128200,604
8889569,961008,37,"male",78200,805
7543546,961008,30,"female",129900,752
5352392,844308,27,"male",68600,714
9425453,158381,38,"male",65600,798
9994050,158381,36,"female",106400,808
7816843,232562,46,"male",221000,899
9920838,868456,48,"female",94600,576
2916692,280064,39,"male",48100,774
2087923,280064,32,"female",34800,706
4908729,280064,51,"male",34900,608
7575136,568919,36,"male",55100,761
9516884,568919,31,"female",64400,860
9906247,519595,37,"female",68800,555
9401505,220945,58,"female",82200,753
3914538,220945,57,"male",71400,849
4218543,889515,44,"male",207700,849
7136344,711781,47,"female",80200,602
4068272,334693,49,"male",56900,829
3780917,334693,45,"female",81300,659
7299537,93278,40,"male",84800,789
124472,398349,53,"female",67300,765
4182985,398349,47,"male",61400,843
3709017,26938,51,"male",75100,874
462631,26938,47,"male",54800,838
8955454,491941,46,"female",93100,717
7408710,491941,37,"male",105000,773
6097483,406515,44,"male",74500,662
8258476,785509,35,"male",93800,788
4242281,349543,37,"male",85100,779
2051445,956861,31,"male",69200,668
1152540,142141,34,"male",116600,820
223334,64941,59,"male",120000,716
7231462,294963,28,"male",53900,776
7679873,294963,25,"female",39300,672
8810027,567266,56,"male",58800,839
5837665,567266,50,"female",160700,454
590782,482741,46,"male",105600,546
2579646,482741,44,"female",100500,679
6000847,630057,31,"male",53900,688
728186,630057,26,"female",130600,672
3750659,506918,32,"male",55900,608
302115,997723,59,"male",259500,856
9874218,134366,55,"male",47100,782
9049732,134366,53,"female",107800,696
1775025,213318,57,"female",98300,786
7582855,328335,39,"male",58600,618
4299017,955505,47,"male",40400,692
3123764,955505,41,"male",71800,803
7279615,944973,45,"male",124900,792
1903708,46997,35,"male",99400,854
3694209,62177,32,"male",52100,891
660351,163734,39,"female",61700,601
8281143,55188,29,"female",140500,685
4074895,173071,49,"male",60300,848
9301200,173071,42,"female",80400,759
8803565,826709,35,"male",94600,747
8107176,909671,36,"male",54200,691
1948771,170742,63,"female",71300,656
8025671,170742,58,"male",85100,721
24372,804514,47,"male",97800,751
547671,856832,30,"male",45000,609
5052917,856832,26,"female",40200,607
7671417,525071,48,"male",81300,743
6912993,124355,47,"male",42100,729
7259990,124355,41,"female",46000,754
3316579,308380,36,"male",66200,757
1226119,654652,43,"male",54300,724
8557557,654652,35,"female",45300,709
5390292,654652,57,"female",28600,643
4448448,464171,38,"male",57800,587
1320582,255046,61,"male",52400,802
572102,255046,57,"female",31400,763
7384921,255046,76,"female",36100,697
8781229,454597,31,"male",47000,731
2786629,454597,27,"female",39700,785
6583830,454597,41,"male",67100,879
1909948,476172,33,"male",59600,614
9095661,9113,64,"male",69600,826
4819039,9113,60,"female",120700,764
9086902,194699,30,"female",215200,589
757677,213042,38,"male",63200,696
4140593,832240,40,"male",45400,649
9913172,832240,36,"female",79100,669
2657308,154549,32,"male",61700,889
4713261,862601,34,"male",67600,646
5426574,214607,58,"male",86400,676
3557000,214607,51,"female",118300,718
182909,377273,34,"female",50800,591
5067092,377273,25,"male",36300,748
5785310,138780,62,"male",53500,666
5008053,138780,55,"female",57600,491
2038019,905466,55,"male",50400,638
9507836,973227,33,"male",50300,503
202516,789201,36,"female",52100,432
8104835,380738,41,"female",69600,586
8838300,477216,31,"male",78700,696
3193599,574309,31,"male",73700,755
8372344,418111,49,"male",113600,721
2781796,513633,63,"male",205400,781
7746538,570170,34,"male",58400,638
7428815,672148,48,"male",73000,674
9880726,517784,50,"male",111900,819
10501,517784,43,"female",92300,741
6312932,884374,34,"female",62300,615
5720463,885463,63,"male",57600,795
8768111,885463,60,"female",48800,812
7173428,885463,75,"male",31300,761
9575154,916886,40,"female",74500,623
2859547,77480,46,"female",50900,688
7845599,949449,33,"male",57200,784
8301757,526156,36,"male",44600,633
1888056,526156,31,"female",55500,575
1399838,517727,38,"male",98000,642
3742550,809618,42,"male",52000,710
9126129,809618,38,"male",37200,813
3607511,255324,53,"male",72800,754
2174531,504013,46,"male",60600,695
1525976,693036,43,"female",48400,744
1843854,693036,40,"male",185200,642
5983563,459011,52,"male",60500,538
9551454,459011,43,"female",137400,705
3316337,38769,36,"male",79300,734
1539783,862324,49,"male",57600,871
2195152,862324,40,"female",46800,600
3267854,432309,35,"male",105200,629
1275033,401877,48,"female",69000,614
2507373,368324,44,"male",74500,750
6197570,264963,39,"male",77200,697
4612368,397107,34,"female",65100,577
1973435,774964,28,"male",66300,719
268752,670457,27,"female",94900,665
4973841,935471,58,"male",87200,705
8039450,723408,29,"female",78700,610
737403,440638,53,"female",44600,515
4406841,440638,51,"female",63400,578
3352169,850642,56,"male",84200,649
1702826,667529,57,"male",44900,766
15221,667529,55,"female",78300,514
8788384,67539,36,"male",151300,765
2594073,743905,39,"male",57300,766
9207884,490461,46,"female",67000,677
4808865,490461,40,"female",77400,673
8875167,530987,49,"male",102100,885
1047268,456173,28,"male",67900,741
5367846,624227,49,"male",67000,717
5818982,514652,37,"female",73000,664
8592562,243741,29,"female",68000,731
9417447,243741,27,"male",51400,755
5622011,755894,30,"male",67000,729
6600189,784982,54,"female",58700,467
9232362,784982,52,"female",49000,571
2684386,670842,55,"male",47100,782
230272,670842,52,"female",60500,740
4937969,827959,38,"female",62500,662
4294084,714598,48,"female",58400,654
8652379,497634,38,"female",48700,650
1257314,497634,36,"female",107400,681
9684046,469673,31,"female",93300,554
786384,566340,29,"male",63000,552
3138189,25387,47,"male",123600,764
5026867,349402,53,"male",76400,846
8849945,349402,49,"female",58200,793
8528501,699655,58,"male",60100,838
3398486,699655,51,"female",53600,739
7438629,543249,54,"male",56300,614
7988172,543249,51,"female",38200,755
9550898,644192,35,"female",59900,534
7981967,351601,32,"female",63200,690
173016,604814,28,"male",69300,681
5307633,885033,48,"male",62900,722
6654366,885033,40,"female",57400,741
3600681,599972,48,"male",69300,671
1169988,371984,46,"male",68200,808
3407412,62187,29,"male",65100,510
6190955,793467,44,"male",91000,774
2886958,793467,37,"female",86800,749
9702949,492982,35,"male",88800,766
9912346,885240,55,"male",68100,677
5757212,722661,35,"male",95700,524
5460976,206688,50,"female",84000,532
450794,304040,31,"male",54600,655
4315170,985507,38,"male",60600,815
8369864,725714,40,"male",52100,770
1456899,725714,32,"female",49500,530
6797658,855761,34,"female",49300,681
7330698,855761,29,"male",35400,639
3511622,855761,45,"male",25500,832
7097303,438094,36,"male",97100,773
3024905,65639,40,"female",47300,659
9114325,65639,34,"female",41500,478
9542170,490083,49,"male",85000,693
7228893,612663,27,"male",77600,838
8361822,76428,43,"male",57300,471
9367036,859740,48,"male",201600,738
3350453,293402,30,"female",52400,695
5372142,90670,40,"male",98100,781
4267409,90670,36,"female",160600,742
1593646,332557,34,"male",43500,766
225344,332557,29,"female",57300,627
9251274,156959,33,"male",54000,800
3570769,943737,55,"female",42500,563
9981143,943737,47,"female",84000,729
8097197,526222,43,"female",54000,567
7442151,526222,40,"female",39100,719
3607565,871460,35,"male",77400,732
6829937,806492,40,"male",68800,707
1356128,204948,42,"male",78800,592
2387089,192992,46,"male",137700,875
8449742,993195,59,"male",84900,772
5074753,993195,53,"female",98200,850
8731584,420838,45,"male",95200,678
3531060,705649,44,"male",60500,760
9967518,705649,41,"female",41300,664
6200994,939752,42,"male",59900,588
3337222,823399,56,"female",55200,866
253803,823399,53,"male",45600,632
8276938,707065,41,"female",53100,592
9866605,707065,33,"female",48600,530
7310820,689024,33,"male",55900,652
1789241,782647,51,"male",46900,644
169525,782647,48,"female",93600,673
3902951,510163,50,"male",78100,662
9096456,607092,58,"male",118300,643
4775251,301302,40,"male",99700,643
3104716,603275,43,"male",45900,799
4213956,603275,37,"male",60400,888
922890,229917,36,"male",62200,863
5353282,666940,53,"male",69800,781
4543622,666940,44,"female",118600,815
9808818,306832,50,"male",48100,666
844594,306832,46,"female",33200,550
8593914,306832,65,"male",39300,847
31718,725230,49,"male",86700,766
8403061,746386,52,"male",153100,754
2641749,228142,46,"male",116200,654
84738,325831,47,"female",51700,616
8045203,325831,39,"female",154400,601
6026666,730005,46,"male",55700,767
7814161,730005,40,"female",35200,665
5654558,730005,58,"male",27500,780
7429447,310979,52,"male",50000,738
6742816,310979,46,"female",72000,729
4960197,721070,28,"female",56000,455
3927572,850408,58,"male",50700,726
8389479,850408,53,"female",92800,790
4371188,972685,42,"male",88400,652
4074831,114376,42,"male",87700,651
8348616,97218,39,"female",64700,784
3586576,689710,48,"male",52100,776
2491611,689710,40,"female",111400,725
1571588,912132,33,"male",75100,564
7943647,332519,36,"male",65500,800
8508960,638583,47,"male",92300,749
3246794,445288,57,"male",86500,833
6606977,532323,62,"male",65600,729
1770285,532323,55,"female",74400,762
2348575,609457,37,"male",74100,630
5707385,728940,52,"male",48600,760
9074505,728940,45,"female",77900,719
429527,406603,38,"female",59700,720
2561865,51182,49,"male",46200,891
7882184,51182,46,"female",36700,669
8778254,51182,61,"female",45000,695
2041902,368172,35,"male",42700,888
4380455,368172,30,"female",77300,599
997720,740821,47,"male",45700,742
9716824,740821,42,"female",69900,736
412744,634674,46,"female",53900,507
3678892,173569,61,"male",95800,727
4472301,56590,43,"male",57500,624
1559508,984117,46,"female",67600,603
9968365,240738,33,"male",65600,754
1619930,240738,31,"female",48900,718
3057457,991771,60,"male",181400,703
385109,288454,55,"male",57700,524
6369125,140765,58,"male",106600,664
576929,915949,41,"male",57700,654
7124455,410584,42,"male",72700,831
8319237,500306,48,"male",53200,865
3111038,436755,50,"male",86900,766
5768935,276221,50,"male",76700,683
9109977,276221,42,"female",63200,708
8590384,902429,54,"female",82500,589
7923698,902429,49,"male",67200,689
3840411,40897,28,"male",89700,633
7872361,557695,57,"female",54400,533
9544748,557695,52,"female",103000,788
8358243,632873,52,"male",90900,849
2510489,410154,61,"female",106800,664
2539739,410154,57,"male",92700,723
1775192,953286,27,"male",63800,593
4741722,757025,36,"female",137000,693
7861865,260252,53,"male",53100,608
5657550,260252,45,"female",50400,603
2855564,299386,30,"female",67600,564
1709435,659922,34,"female",68000,433
9012813,362311,39,"male",44400,766
9848023,362311,36,"female",39000,638
2321508,601745,54,"male",73100,714
4955713,601745,49,"female",62400,764
6799682,68501,31,"male",47000,757
9228676,68501,29,"female",131900,840
4368523,13124,42,"male",59400,651
7820967,13124,34,"female",43400,552
8142637,470880,49,"male",143900,700
3642536,454956,33,"male",70400,684
4893075,454956,26,"female",54300,510
3336022,14137,26,"male",72200,588
6578839,14137,21,"female",92100,640
6640794,513944,40,"male",84700,845
4898715,370455,43,"male",81400,837
9759885,933917,37,"male",59100,669
9190953,933917,31,"female",46600,614
3376401,396800,51,"male",86400,743
1628732,792478,40,"male",56200,699
1604092,389364,60,"male",98200,701
6813562,389364,57,"female",68100,750
6664447,498421,30,"female",59000,501
9395242,179479,34,"female",90300,598
6924371,200599,47,"male",95200,814
7744742,60309,44,"male",91200,698
8877927,48286,31,"male",56600,731
4398778,352148,31,"male",79000,817
3441657,789908,43,"male",92400,500
3942435,77858,59,"male",43700,733
511693,77858,50,"male",41100,680
4911171,610387,49,"male",84500,750
9020235,655801,39,"male",62200,823
9446793,308711,43,"female",87800,724
9500381,308711,42,"female",147200,607
9295370,574444,32,"male",84500,784
82731,7406,27,"female",50800,645
5247702,7406,20,"female",35400,669
7694359,7406,59,"male",27800,650
4438242,396565,56,"male",79600,723
2385097,396565,48,"female",75400,761
1771465,940916,52,"male",150700,662
3435228,426435,59,"male",87400,647
3321206,271858,33,"male",58800,697
5418495,271858,27,"female",81200,739
6537149,262795,57,"male",53100,714
8691705,262795,54,"female",32900,608
4259886,262795,69,"male",26200,502
4562125,829595,53,"female",206800,815
3054744,949052,54,"female",82400,818
2520342,949052,48,"male",139900,869
4097620,27787,40,"male",72500,739
8245062,446861,46,"male",83200,805
8874837,506674,49,"male",95300,776
944285,437130,41,"male",46300,729
2569713,437130,37,"female",37700,766
7399724,838974,30,"male",54100,688
4166361,838974,27,"female",62300,674
4871642,98028,47,"female",65100,691
9530931,265130,40,"female",85000,599
5583380,170329,55,"male",174700,734
9137594,104176,33,"female",60000,421
2378347,75281,55,"female",154800,758
254537,148454,31,"male",52900,657
3845687,620075,30,"male",57500,779
1636279,9385,31,"female",62500,813
5717978,931932,34,"male",57300,571
5352276,162242,49,"male",179800,678
9403883,468671,52,"female",69100,444
72335,706902,48,"female",52500,662
7121455,706902,46,"male",124500,844
346640,408634,28,"male",71400,703
7914171,651008,39,"female",55500,620
6517399,938016,35,"male",61900,593
2832474,11911,37,"female",55800,753
661353,329982,44,"male",69300,628
1129606,96292,36,"male",73100,838
3875402,96292,26,"female",64900,563
2153157,748099,42,"female",60800,852
838812,954315,28,"female",62900,672
4995678,970404,58,"male",50600,849
8877053,970404,48,"female",70000,585
4939283,583746,34,"male",61800,625
8718637,487320,32,"male",65100,692
5982,644841,26,"male",77100,575
9191403,226114,60,"male",49000,732
2275268,226114,58,"female",72600,671
3181109,6808,53,"male",50500,757
5909905,6808,49,"female",58100,621
7833792,763503,30,"male",75900,721
6102533,658104,51,"male",85000,731
1057561,658104,47,"female",87700,664
2681594,115208,42,"male",73300,863
2773909,218591,40,"female",51500,629
470830,851050,51,"male",63000,691
1631714,851050,48,"female",43800,720
4384839,494983,46,"female",50100,747
2669112,494983,39,"female",43600,713
4343125,494983,58,"female",94800,705
7462407,360382,47,"male",117100,829
925886,163841,33,"female",41900,518
2865994,163841,25,"female",61400,599
3634779,609293,49,"male",61800,865
2609109,609293,47,"male",57100,679
4447011,858473,32,"male",51400,852
5271702,273911,39,"male",85700,641
4695533,76422,50,"male",65900,778
8395556,76422,45,"female",37500,823
9490235,76422,63,"female",32000,808
8288050,93220,39,"male",51800,745
9315242,93220,37,"female",58400,611
1618858,780694,45,"male",43200,796
6462116,780694,39,"female",102100,557
5388927,823880,34,"male",91700,808
2438937,796791,38,"female",68600,630
4155416,785636,40,"male",75600,625
2578294,176033,53,"male",49700,701
8749672,176033,50,"female",64800,638
9869493,996927,33,"female",88500,725
4005657,426685,44,"female",53700,480
386981,292547,42,"male",71500,724
9332923,74053,33,"male",60400,616
136163,385147,38,"male",75100,456
5193855,414722,27,"male",75900,712
784318,750284,53,"male",62600,796
6468166,750284,49,"female",92300,752
3379060,652028,43,"male",87800,694
1400155,622689,55,"male",89600,830
6257390,622689,53,"female",101400,595
4378687,269835,40,"male",75600,865
6029499,529877,29,"male",67000,760
4210397,606558,40,"female",91600,682
8725722,259489,33,"male",53700,834
8672861,350665,44,"male",57600,623
7502244,518739,44,"male",113000,847
8086019,943413,28,"female",66600,698
2983627,257298,42,"female",55700,540
1583146,163338,45,"male",46600,609
5224724,163338,43,"female",37800,532
8627675,432961,30,"female",56600,756
2977743,124375,27,"male",67700,867
4574603,518022,47,"male",77000,639
1565408,348218,42,"male",64000,632
9575492,840765,52,"male",46700,681
6934406,840765,48,"female",34100,864
7202606,96341,34,"male",66800,662
309207,263398,44,"male",106700,800
2448191,799970,36,"male",54500,681
3219055,950924,29,"male",54400,823
1376412,789938,49,"male",102600,720
1792401,283557,35,"female",62800,683
7889745,508943,55,"male",67800,773
4210065,508943,46,"female",56500,405
7007414,381871,37,"female",52500,628
8840825,663882,44,"male",58700,661
1093332,698553,54,"male",102300,657
3114178,408574,32,"female",73700,629
2022320,493049,50,"male",56500,734
2445987,389749,40,"male",82700,548
2422535,389749,35,"male",58900,863
370494,988819,37,"male",62500,843
5591367,988819,27,"female",75400,875
6553461,827741,27,"female",79400,576
3739056,695904,44,"male",82100,794
8036887,99680,46,"male",94800,708
4175389,575421,53,"male",97600,594
9034418,535673,40,"female",66000,465
78368,349690,57,"male",87100,834
2020253,388203,51,"male",91300,865
9780657,388203,44,"female",101900,709
7360512,459169,36,"male",51600,683
810764,607790,54,"male",127900,779
4382048,607790,52,"male",95300,788
7417864,126128,64,"male",47900,641
8323550,126128,59,"female",65900,679
3029797,386852,55,"female",85800,732
2392878,35969,31,"male",51700,584
7366787,997822,38,"male",59900,710
1687409,846697,45,"male",59300,791
9172550,616499,35,"male",60700,637
4854035,423681,41,"male",85900,736
6514986,835709,62,"male",46900,790
460143,835709,60,"female",37100,807
9485404,835709,73,"female",49100,730
7859958,700831,54,"male",98800,802
6546418,416754,43,"male",51000,876
7966037,416754,39,"female",53400,681
9866459,416754,56,"male",88600,812
9451068,135443,36,"male",42900,621
732421,135443,31,"female",100200,633
344812,920436,48,"male",73900,762
8968865,920436,41,"female",57900,608
9853840,920436,62,"female",52900,704
2842048,548812,46,"male",41600,865
5902851,548812,38,"male",117700,618
5744411,163856,38,"male",62700,663
9597773,487070,36,"female",188600,495
6129078,266119,54,"male",141200,885
1586541,241600,39,"female",64400,416
834330,110031,47,"male",220100,877
5043536,284877,40,"male",66900,735
6337766,143398,48,"male",63600,648
7939813,400109,38,"male",71100,769
5422905,818636,52,"male",98400,621
5917477,377006,45,"female",72300,652
7748903,136459,40,"male",62100,630
4130408,311813,62,"female",50500,672
248486,336816,55,"female",68800,594
4737076,343111,42,"male",50800,657
8735295,631203,57,"male",41000,762
5383177,631203,56,"female",41600,587
6063762,564108,40,"male",60200,599
1176439,132387,60,"male",44700,777
1341540,132387,57,"female",91200,789
6183013,923632,52,"female",92600,551
627731,650776,51,"male",43800,640
3520457,650776,48,"female",83100,697
284289,577429,47,"male",73200,823
9833359,652548,55,"male",70200,852
59867,652548,49,"female",100600,646
8645037,483842,34,"male",58000,796
4674972,483842,31,"female",59500,835
265058,459597,44,"male",75600,647
8152106,964114,43,"male",87700,504
973817,848600,47,"male",67100,719
7826977,712229,50,"male",86900,741
3712030,921008,38,"female",66600,645
5843469,565614,39,"male",55000,496
4196171,570034,42,"female",53000,708
2553431,570034,34,"male",39400,827
187151,883717,47,"male",74000,529
8655118,303743,41,"male",89900,668
2160815,684451,31,"female",83700,641
7189021,312626,42,"female",97700,642
2937535,824606,37,"male",59800,754
2670959,824606,28,"female",24300,692
3133266,824606,52,"female",23600,537
621368,824606,51,"female",16800,647
455226,248756,26,"male",78900,641
6878396,559973,43,"female",89000,710
988333,559973,40,"male",111400,624
6186157,917423,62,"male",42300,697
3952852,917423,59,"female",67800,687
4948014,255489,38,"male",92700,841
6098243,108939,42,"male",55200,781
9904867,108939,35,"female",46900,682
9163125,502159,39,"male",74600,721
1574333,914038,29,"male",73200,726
2543229,48188,49,"male",83700,672
5170777,347944,51,"male",72800,705
4878233,112287,48,"male",54700,752
8440130,112287,44,"female",92300,754
106630,869625,36,"male",64600,838
8884286,869625,34,"female",45600,655
5124834,190557,27,"male",75900,661
7953866,116594,30,"male",64200,676
8554393,624522,47,"male",63500,845
5568352,624522,37,"female",52900,660
1224712,681882,44,"male",47100,761
5400126,681882,37,"male",112700,702
4686115,363235,32,"male",64700,583
4612210,934324,59,"male",87200,720
2456777,429986,38,"female",42900,763
8643117,429986,35,"female",69100,685
1137626,488038,62,"male",79600,773
1643360,187674,38,"male",58000,676
8444158,644203,52,"male",63800,623
5733990,682085,45,"male",84900,762
6289014,287919,28,"male",75000,864
6719025,255383,34,"male",58300,623
851094,885814,42,"male",76000,723
3760381,138017,45,"male",50700,656
8583029,138017,37,"female",60200,688
9465044,251587,33,"male",89600,685
5219788,157625,49,"male",82100,727
9662014,938633,41,"male",55900,665
8243707,579697,58,"female",111800,697
5472619,451100,28,"male",50500,692
